MEAN,STD,MAX,VAR,SKEWNESS,KURTOSIS,RMS,PEAK2PEAK,PEAK2RMS,# MAXIMA,VIBRATION CLASS
0.002390989,0.000293687,0.002390989,8.61E-08,2.357742762,6.679714316,0.007973092,0.204688645,13.49318656,239,JUMPING
0.001905532,0.00050057,0.00251554,2.50E-07,2.214693162,4.255728137,0.012919572,0.325567766,13.94085582,250,JUMPING
0.001594824,0.000395069,0.002339951,1.56E-07,1.804053116,2.576063812,0.010685391,0.274798535,13.00944358,219,JUMPING
0.001691444,0.000388673,0.002361441,1.51E-07,2.405627658,5.553824862,0.009768821,0.273186813,14.47754701,228,JUMPING
0.002356013,0.00051938,0.003072585,2.69E-07,2.86950052,8.330482487,0.012346575,0.274798535,11.45488285,203,JUMPING
0.002327057,0.000228836,0.002327057,5.23E-08,2.411292979,10.81097902,0.007356761,0.238534799,18.78613905,236,JUMPING
0.003416146,0.000770662,0.004399814,5.93E-07,2.579972839,6.805949277,0.018173744,0.370695971,10.48689125,214,JUMPING
0.001764684,0.000500606,0.002384005,2.50E-07,1.859017817,2.358054029,0.012702963,0.361831502,14.49576706,220,JUMPING
0.001789766,0.000482443,0.002317387,2.32E-07,1.868805763,2.697705651,0.01248724,0.348937729,15.1333973,228,JUMPING
0.001667652,0.000389754,0.002313626,1.52E-07,1.654408601,2.956384719,0.011428158,0.29010989,14.63193916,231,JUMPING
0.002329206,0.000179561,0.002329206,3.22E-08,2.347989117,21.79052718,0.00666932,0.186959707,14.19764594,228,JUMPING
0.003614823,0.000394341,0.003614823,1.55E-07,2.458523593,8.058887434,0.010241552,0.271575092,14.43877414,233,JUMPING
0.002515803,0.000452219,0.003626642,2.04E-07,3.034912575,10.62341732,0.012289077,0.320732601,15.50857575,177,JUMPING
0.003520269,0.000360564,0.003520269,1.30E-07,2.692284447,10.49811598,0.009334384,0.263516484,16.10101285,232,JUMPING
0.003554115,0.000328818,0.003554115,1.08E-07,3.677545461,19.28178597,0.008236481,0.178095238,11.00704845,234,JUMPING
0.002607879,0.000390506,0.003540684,1.52E-07,2.86854658,11.00601961,0.010654655,0.196630037,9.794683473,187,JUMPING
0.003558413,0.000319322,0.003558413,1.02E-07,3.48830442,19.26801485,0.009323578,0.215970696,14.99605034,221,JUMPING
0.003583663,0.000281578,0.003583663,7.92E-08,2.962470768,23.12218392,0.008972704,0.232893773,14.59452854,236,JUMPING
0.0035337,0.000297594,0.0035337,8.84E-08,2.77013616,17.59737508,0.009333457,0.215970696,13.33969742,200,JUMPING
0.002630199,0.000443598,0.003645983,1.97E-07,3.178980428,12.09703708,0.011900524,0.208717949,9.311007067,243,JUMPING
0.003664786,0.000448546,0.003664786,2.01E-07,2.506204432,7.314400255,0.011253546,0.311062271,14.50092367,219,JUMPING
0.002968388,0.000573313,0.003670063,3.28E-07,3.146503431,11.25411692,0.01429968,0.266739927,10.22846241,221,JUMPING
0.00359978,0.000266635,0.00359978,7.10E-08,3.584491632,31.17621227,0.008745662,0.219194139,17.00057863,244,JUMPING
0.002588429,0.000480354,0.003643834,2.30E-07,2.535701066,7.531746119,0.013742553,0.291721612,13.51647842,211,JUMPING
0.002491198,0.000502289,0.003630403,2.52E-07,2.272972815,5.389683469,0.013338806,0.406959707,17.30882923,220,JUMPING
0.003658877,0.000344699,0.003658877,1.19E-07,2.857952455,13.57754919,0.009619579,0.225641026,12.44028824,234,JUMPING
0.002903684,0.000612227,0.003658339,3.74E-07,2.802338572,8.199135587,0.015517463,0.334432234,11.71078133,222,JUMPING
0.00359602,0.000381773,0.00359602,1.46E-07,2.582267337,9.391520927,0.01142937,0.273992674,12.79718303,213,JUMPING
0.002564511,0.000649337,0.003524029,4.21E-07,2.289427754,4.749554804,0.015945183,0.423882784,15.94519657,253,JUMPING
0.002364207,0.00051229,0.00354928,2.62E-07,2.176311106,4.600639953,0.013512311,0.3803663,14.28354173,208,JUMPING
0.002336098,0.000517418,0.003571844,2.67E-07,2.421312954,5.732654956,0.012231839,0.343296703,14.46114897,221,JUMPING
0.00274611,0.000589163,0.003478364,3.47E-07,2.934146799,8.865356513,0.014681055,0.305421245,11.17036008,202,JUMPING
0.00351221,0.000244535,0.00351221,5.97E-08,4.385568536,43.77500445,0.007011438,0.168424908,12.12565981,224,JUMPING
0.004278565,0.000896716,0.005377311,8.03E-07,2.952871225,9.306556885,0.020978664,0.473040293,11.92734583,212,JUMPING
0.002267791,0.000597175,0.003555189,3.56E-07,1.948204697,2.90152181,0.015198138,0.474652015,16.46384403,219,JUMPING
0.002298835,0.000563007,0.003515433,3.17E-07,1.74693874,2.346481983,0.014314558,0.448058608,17.4800913,223,JUMPING
0.002468399,0.000458756,0.003520269,2.10E-07,1.89187394,4.538097778,0.013119787,0.278827839,10.77979193,232,JUMPING
0.003551429,0.000214692,0.003551429,4.60E-08,5.638267772,73.80901833,0.006932877,0.17970696,15.16900246,219,JUMPING
0.001395882,0.000322741,0.002082613,1.04E-07,1.983995025,3.563976428,0.009152825,0.233699634,13.77904779,238,JUMPING
0.001898407,0.000392676,0.002473128,1.54E-07,2.311705494,6.839857128,0.011398325,0.265934066,11.70083905,174,JUMPING
0.001320531,0.000313663,0.001996117,9.83E-08,1.958763176,3.531020803,0.008434959,0.225641026,15.14280414,226,JUMPING
0.001373326,0.000262167,0.002024591,6.86E-08,2.813548208,9.241747444,0.007181898,0.185347985,14.30642034,237,JUMPING
0.001762786,0.000329927,0.002197994,1.09E-07,2.564566773,8.692951016,0.009570293,0.158754579,9.136177479,186,JUMPING
0.001641533,0.000304246,0.002043418,9.24E-08,3.029422387,11.07875324,0.008816514,0.216776557,15.31009724,223,JUMPING
0.002080464,0.000248154,0.002080464,6.15E-08,1.239170755,3.241257606,0.008349068,0.264322344,18.00117515,239,JUMPING
0.002080464,0.000259132,0.002080464,6.71E-08,1.281872579,2.833282163,0.008678221,0.224029304,14.34689107,204,JUMPING
0.001856754,0.00036728,0.002311868,1.35E-07,2.647790144,8.298777066,0.01003591,0.192600733,9.595579194,250,JUMPING
0.001702929,0.000376011,0.00213956,1.41E-07,2.44853231,6.720093966,0.009956966,0.270769231,14.36585169,209,JUMPING
0.002156347,0.000436253,0.002687402,1.90E-07,2.276871411,6.483096881,0.012334515,0.242564103,10.35540849,223,JUMPING
0.002076703,0.000208042,0.002076703,4.32E-08,1.074780702,5.670923462,0.007719162,0.223223443,16.12940519,224,JUMPING
0.001643744,0.000405351,0.002107863,1.64E-07,1.815291846,3.426286725,0.0120455,0.267545788,13.81513895,212,JUMPING
0.001490221,0.000417194,0.002140635,1.74E-07,1.747060888,2.452214014,0.011532249,0.333626374,14.84926449,225,JUMPING
0.001446073,0.000288876,0.002141709,8.33E-08,1.921967663,5.246014269,0.008975886,0.222417582,14.14045168,226,JUMPING
0.002306591,0.000539165,0.003037129,2.90E-07,2.232683695,5.239208777,0.014241773,0.332014652,11.91099564,223,JUMPING
0.001496007,0.00035465,0.002126667,1.26E-07,1.676744194,2.531248566,0.010412318,0.288498168,13.96978752,216,JUMPING
0.002004958,0.000548533,0.00266973,3.00E-07,1.815446002,2.943247774,0.014971238,0.419047619,16.71336551,251,JUMPING
0.001544129,0.000463786,0.002115922,2.15E-07,1.611447941,1.528248167,0.012092604,0.363443223,16.76016063,223,JUMPING
0.001620762,0.000471418,0.002125055,2.22E-07,1.989239108,2.978890281,0.011527184,0.326373626,14.22660391,213,JUMPING
0.002339474,0.000516997,0.003056997,2.67E-07,2.268697553,6.328148941,0.014211544,0.281245421,11.02905658,202,JUMPING
0.002101416,0.00018636,0.002101416,3.47E-08,1.918586451,12.66351313,0.006604522,0.196630037,17.2653368,232,JUMPING
0.00347753,0.000773366,0.004524387,5.97E-07,2.531532336,6.804005755,0.019153718,0.431941392,12.60096424,211,JUMPING
0.001788598,0.000535404,0.002181454,2.86E-07,1.768510565,2.126596745,0.014271969,0.400512821,14.76548946,219,JUMPING
0.001690101,0.000516509,0.002219482,2.66E-07,1.747360086,1.9910179,0.013643751,0.411794872,15.20909879,224,JUMPING
0.001573768,0.000452777,0.002129434,2.05E-07,1.383501112,1.232736614,0.012448582,0.298974359,13.49727803,235,SHOVELING
0.002084762,0.000187153,0.002084762,3.50E-08,2.08987672,12.56347925,0.005865953,0.203882784,20.40083276,223,SHOVELING
0.003305372,0.000232004,0.003305372,5.38E-08,4.056315864,41.18376618,0.006761131,0.158754579,12.57457033,269,SHOVELING
0.00330591,0.000133823,0.00330591,1.79E-08,17.82307938,420.8959475,0.004310195,0.120879121,16.35954316,244,SHOVELING
0.003295702,0.000222807,0.003295702,4.96E-08,5.738559838,57.71049897,0.005746957,0.091868132,8.904218653,304,SHOVELING
0.00332525,0.000185987,0.00332525,3.45E-08,7.089726797,108.2685426,0.005496921,0.127326007,14.88012587,310,SHOVELING
0.003348889,0.000155336,0.003348889,2.41E-08,12.25422938,244.2837872,0.004574708,0.102344322,13.29975505,242,SHOVELING
0.003320952,0.000278413,0.003320952,7.74E-08,3.648603502,23.73446403,0.007552122,0.1603663,10.61730088,316,SHOVELING
0.00330967,0.000233649,0.00330967,5.45E-08,3.826319469,38.26331639,0.007396,0.195824176,17.16104335,285,SHOVELING
0.003291404,0.000149123,0.003291404,2.22E-08,12.38874809,253.8410272,0.004971545,0.098315018,10.13091576,301,SHOVELING
0.003294628,0.000183254,0.003294628,3.35E-08,7.30829212,110.8481519,0.005466376,0.12974359,14.07874438,203,SHOVELING
0.003273138,0.000266631,0.003273138,7.10E-08,3.791705043,26.35553206,0.006731502,0.137802198,10.4750501,294,SHOVELING
0.003269377,0.00020811,0.003269377,4.33E-08,5.368645743,63.98681404,0.006035718,0.094285714,9.012283596,303,SHOVELING
0.00325326,0.00015254,0.00325326,2.32E-08,11.87459879,234.280184,0.004452686,0.083003663,12.57832261,319,SHOVELING
0.003298388,0.000281154,0.003298388,7.89E-08,3.251346686,20.839806,0.008008826,0.20952381,15.04292731,312,SHOVELING
0.003293016,0.000200667,0.003293016,4.02E-08,6.164235671,78.38259623,0.005662164,0.11040293,10.17615283,339,SHOVELING
0.003295165,0.000236225,0.003295165,5.57E-08,3.481686786,35.96818822,0.007256273,0.200659341,14.49295377,320,SHOVELING
0.003342979,0.000186392,0.003342979,3.47E-08,7.557229658,110.650221,0.005636278,0.107179487,9.936934651,292,SHOVELING
0.003382735,0.000180481,0.003382735,3.25E-08,8.241206495,134.2425373,0.005273657,0.111208791,12.6067209,328,SHOVELING
0.003375751,0.000262132,0.003375751,6.86E-08,3.824863259,29.3911792,0.007216634,0.1603663,13.67922338,326,SHOVELING
0.003374676,0.000158469,0.003374676,2.51E-08,11.0637491,213.921767,0.005449571,0.153919414,16.48817627,251,SHOVELING
0.003364469,0.000277443,0.003364469,7.69E-08,4.276353875,29.29943702,0.007072019,0.128937729,9.970677008,322,SHOVELING
0.003395092,0.000217922,0.003395092,4.74E-08,5.711121179,65.61354021,0.005951259,0.095897436,9.411004146,326,SHOVELING
0.003380586,0.000260635,0.003380586,6.78E-08,3.645855436,30.2457142,0.007302396,0.189377289,15.50497264,322,SHOVELING
0.003390256,0.000379173,0.003390256,1.44E-07,1.765714268,5.470230753,0.010149339,0.336849817,17.03136958,321,SHOVELING
0.003345665,0.000222452,0.003345665,4.94E-08,4.385093183,50.64649735,0.006568789,0.144249084,12.69740771,326,SHOVELING
0.003318266,0.00023783,0.003318266,5.65E-08,3.497929084,35.11918061,0.007285906,0.201465201,17.75217244,312,SHOVELING
0.003324713,0.000336588,0.003324713,1.13E-07,3.188607589,13.81099321,0.008622052,0.151501832,9.860565926,333,SHOVELING
0.003325788,0.000184381,0.003325788,3.40E-08,7.277738314,109.7834464,0.005761919,0.114432234,11.39857336,345,SHOVELING
0.004020977,0.000253117,0.004020977,6.40E-08,5.371867006,66.23238006,0.007351878,0.15956044,13.75642174,269,SHOVELING
0.004035482,0.000154875,0.004035482,2.40E-08,21.44917578,538.0308773,0.004834952,0.09992674,11.58384248,249,SHOVELING
0.004012918,0.000285181,0.004012918,8.12E-08,5.525072343,50.12852392,0.007208236,0.108791209,7.993502018,301,SHOVELING
0.004048376,0.000221506,0.004048376,4.90E-08,7.500343285,118.2713668,0.006637,0.126520147,13.0525889,306,SHOVELING
0.004076313,0.000197831,0.004076313,3.91E-08,10.50885672,198.1426641,0.005962444,0.14021978,12.09647187,239,SHOVELING
0.004048376,0.000385446,0.004048376,1.48E-07,3.665620528,18.79227956,0.00972501,0.215164835,12.71974385,316,SHOVELING
0.003951673,0.000322559,0.003951673,1.04E-07,3.639705724,24.72964691,0.00982821,0.252234432,16.68591508,290,SHOVELING
0.003984444,0.000181134,0.003984444,3.28E-08,12.19605556,249.4768628,0.006063324,0.128937729,12.95847357,304,SHOVELING
0.003970476,0.000222938,0.003970476,4.96E-08,6.894649878,104.5654558,0.006826026,0.164395604,15.05227889,214,SHOVELING
0.003968327,0.000312186,0.003968327,9.73E-08,3.977601306,29.80408164,0.008127977,0.1603663,10.16252081,307,SHOVELING
0.003960806,0.000252294,0.003960806,6.36E-08,5.376133411,62.86659368,0.007634569,0.145860806,12.29706428,306,SHOVELING
0.00391138,0.000189911,0.00391138,3.60E-08,10.43750485,197.0732591,0.005760417,0.139413919,16.57770712,323,SHOVELING
0.004024737,0.000374328,0.004024737,1.40E-07,3.068843867,16.36795372,0.010296492,0.275604396,15.37918429,314,SHOVELING
0.003984982,0.000238205,0.003984982,5.67E-08,6.486644302,85.41657,0.006721854,0.164395604,16.4844191,332,SHOVELING
0.003956508,0.000274625,0.003956508,7.53E-08,4.2279954,43.57580896,0.008344455,0.277216117,18.88029691,319,SHOVELING
0.004049451,0.000223587,0.004049451,4.99E-08,7.639503813,114.8464946,0.006791331,0.119267399,9.077506294,293,SHOVELING
0.00408652,0.000206409,0.00408652,4.25E-08,9.109545962,164.1805893,0.006383059,0.138608059,11.17311964,325,SHOVELING
0.004078999,0.000356044,0.004078999,1.27E-07,3.398198445,20.23155673,0.009889648,0.232893773,13.81175632,334,SHOVELING
0.004072552,0.000249123,0.004072552,6.20E-08,5.506848876,71.16517211,0.007859522,0.224835165,15.53375726,255,SHOVELING
0.004066642,0.000345997,0.004066642,1.20E-07,4.559115439,29.60295424,0.008597832,0.161172161,9.513430297,328,SHOVELING
0.004121441,0.000282927,0.004121441,7.99E-08,5.246814206,52.19469921,0.007585163,0.151501832,11.42098615,330,SHOVELING
0.004112308,0.000365259,0.004112308,1.33E-07,3.199459117,19.43045147,0.010353815,0.319120879,16.92851619,345,SHOVELING
0.004156899,0.000504937,0.004156899,2.55E-07,1.249569967,2.5674187,0.01431622,0.535091575,20.40514448,334,SHOVELING
0.004081685,0.00032595,0.004081685,1.06E-07,3.200213397,24.64965647,0.009323021,0.239340659,14.73763287,351,SHOVELING
0.00407094,0.000306861,0.00407094,9.40E-08,3.184903159,28.65283897,0.00920035,0.235311355,15.19690579,313,SHOVELING
0.004032796,0.000388422,0.004032796,1.51E-07,3.282310896,16.22385988,0.010092526,0.195018315,9.701444746,358,SHOVELING
0.004021514,0.000230066,0.004021514,5.29E-08,6.776569905,96.9908965,0.007140695,0.174065934,15.06609946,350,SHOVELING
0.001305132,0.000242401,0.001768327,5.87E-08,1.371009055,2.166453459,0.007289883,0.215164835,16.96867087,271,SHOVELING
0.00175221,9.25E-05,0.00175221,8.55E-09,6.900633234,117.8658176,0.00364826,0.124908425,25.51268829,243,SHOVELING
0.001258267,0.000219717,0.001753284,4.82E-08,2.878909275,10.82052078,0.00606204,0.142637363,13.89176854,306,SHOVELING
0.001786056,0.000174743,0.001786056,3.05E-08,1.881445826,8.384356638,0.005526044,0.145054945,16.11417039,310,SHOVELING
0.001803785,0.000127694,0.001803785,1.63E-08,3.575666237,36.23948482,0.004060017,0.136190476,17.36761511,232,SHOVELING
0.00143229,0.000296922,0.001931244,8.80E-08,2.604304636,7.895523235,0.008147595,0.187765568,12.41293067,319,SHOVELING
0.001326805,0.000258035,0.00190801,6.65E-08,1.552459732,3.665616132,0.008359426,0.213553114,14.4120172,284,SHOVELING
0.001884908,0.000139647,0.001884908,1.95E-08,2.738015028,26.91659297,0.004991607,0.113626374,11.7046287,303,SHOVELING
0.001918755,0.000198274,0.001918755,3.93E-08,1.303023076,5.746925841,0.006503256,0.250622711,19.76468393,207,SHOVELING
0.001276223,0.00027154,0.001866642,7.36E-08,2.3373131,5.413801824,0.006928195,0.15956044,12.03871834,297,SHOVELING
0.001371755,0.000211811,0.001911233,4.48E-08,1.925905903,7.060342969,0.006693344,0.152307692,13.54469998,308,SHOVELING
0.001850525,0.000144685,0.001850525,2.09E-08,3.060694307,24.61320543,0.004308689,0.127326007,17.30041882,313,SHOVELING
0.001441509,0.000314738,0.001938632,9.89E-08,1.487223278,2.849151049,0.00961643,0.286886447,19.5673971,308,SHOVELING
0.00191177,0.000190383,0.00191177,3.62E-08,2.490962917,10.89623147,0.005467958,0.130549451,12.60088185,325,SHOVELING
0.001389086,0.000216414,0.001890281,4.68E-08,1.403754755,4.806286731,0.007229572,0.203882784,14.54648132,310,SHOVELING
0.001963883,0.000184864,0.001963883,3.41E-08,2.395754714,12.60885559,0.005949005,0.145054945,13.88479751,292,SHOVELING
0.001856972,0.000186738,0.001856972,3.48E-08,1.674006195,6.904858603,0.006073805,0.141831502,13.20147017,321,SHOVELING
0.001273207,0.00028587,0.001793578,8.16E-08,2.005507117,4.234251614,0.008374112,0.203882784,12.1733975,330,SHOVELING
0.001762955,0.000154073,0.001762955,2.37E-08,1.959866668,12.79611634,0.005646478,0.176483516,16.05590933,255,SHOVELING
0.001458565,0.00027894,0.001915141,7.77E-08,2.793433062,9.890335905,0.007423268,0.187765568,12.64709542,329,SHOVELING
0.001224622,0.000216557,0.001793578,4.68E-08,1.919799073,6.123503837,0.006380008,0.125714286,12.06263476,335,SHOVELING
0.001356666,0.000243344,0.001788742,5.91E-08,2.473709858,8.978010576,0.00731181,0.178095238,14.38287322,338,SHOVELING
0.001297268,0.000412906,0.00181453,1.70E-07,1.017359983,-0.049942679,0.011937187,0.44967033,20.69133584,328,SHOVELING
0.001737705,0.000250022,0.001737705,6.24E-08,0.88620527,0.636310499,0.00806771,0.239340659,16.13178009,347,SHOVELING
0.00130905,0.000391907,0.001720513,1.53E-07,1.234261817,0.626616535,0.01106735,0.382783883,21.07972557,311,SHOVELING
0.001449184,0.000346944,0.001793285,1.20E-07,2.406208608,5.641982062,0.009075305,0.198241758,13.0975725,330,SHOVELING
0.001710305,0.000163158,0.001710305,2.66E-08,2.191406205,10.2900746,0.005568162,0.1603663,15.26864916,346,SHOVELING
0.003283346,0.000209294,0.003283346,4.37E-08,5.027032491,60.55630447,0.006371254,0.128937729,10.18195071,334,SHOVELING
0.003312894,0.00025495,0.003312894,6.49E-08,3.804954261,30.63847688,0.007091935,0.146666667,11.07898264,302,SHOVELING
0.003298388,0.000207136,0.003298388,4.28E-08,5.505461798,65.72946304,0.006292195,0.157142857,13.2555636,290,SHOVELING
0.003339756,0.000249756,0.003339756,6.23E-08,3.8293552,33.36850395,0.006912503,0.158754579,13.46500979,290,SHOVELING
0.003392943,0.000337805,0.003392943,1.14E-07,2.37505824,10.53599141,0.01002068,0.242564103,14.91786757,222,SHOVELING
0.003339756,0.000203829,0.003339756,4.15E-08,5.264568911,71.97572229,0.006233822,0.131355311,11.56987506,305,SHOVELING
0.002284762,0.000436064,0.003327937,1.90E-07,1.933083034,4.847647559,0.01213835,0.341684982,16.03310058,320,SHOVELING
0.003369841,0.000217996,0.003369841,4.75E-08,4.913838997,58.21232947,0.006429591,0.116043956,10.71624958,314,SHOVELING
0.002435745,0.000555247,0.003359096,3.08E-07,1.17676474,1.371605265,0.016141723,0.540732601,19.49535657,319,SHOVELING
0.00338381,0.000312398,0.00338381,9.75E-08,2.536035729,13.65841013,0.008557379,0.247399267,14.5494895,310,SHOVELING
0.003397778,0.000321125,0.003397778,1.03E-07,3.610338623,19.14206206,0.008555963,0.186153846,11.06697671,305,SHOVELING
0.00278036,0.000374105,0.003447741,1.40E-07,2.117888918,7.635906108,0.010836564,0.322344322,15.05890698,296,SHOVELING
0.003442906,0.000344766,0.003442906,1.19E-07,1.842437857,8.261320997,0.010291154,0.343296703,18.98924476,313,SHOVELING
0.002771529,0.000373828,0.003438608,1.40E-07,2.383828738,9.404053064,0.010191709,0.224029304,14.03496683,325,SHOVELING
0.002728847,0.000603832,0.003425177,3.64E-07,1.57997585,3.467244554,0.018239474,0.453699634,13.01166937,327,SHOVELING
0.003337607,0.000309545,0.003337607,9.57E-08,3.25033047,17.56168057,0.008819163,0.152307692,9.731555205,250,SHOVELING
0.002419559,0.000471027,0.003261319,2.22E-07,1.705843925,4.486519972,0.014478256,0.384395604,16.0579318,287,SHOVELING
0.003245739,0.000304809,0.003245739,9.28E-08,2.18831494,11.87173575,0.01049497,0.267545788,13.47584371,215,SHOVELING
0.003172674,0.000234811,0.003172674,5.51E-08,4.442124096,37.41481608,0.006683447,0.146666667,12.47957692,252,SHOVELING
0.002987649,0.00057567,0.004032123,3.31E-07,2.196232547,6.636851294,0.016534571,0.424688645,14.10963183,309,SHOVELING
0.002163445,0.000376295,0.003123785,1.41E-07,1.959666951,6.259666078,0.011777882,0.254652015,11.32376475,269,SHOVELING
0.002291993,0.000443779,0.0031442,1.97E-07,1.86411016,4.873891029,0.013318421,0.301391941,12.97880136,261,SHOVELING
0.00314044,0.000277235,0.00314044,7.68E-08,3.790635461,22.36525143,0.007424201,0.132967033,10.25751423,246,SHOVELING
0.002370863,0.000416986,0.003194701,1.74E-07,0.766929451,1.263251486,0.014545753,0.515750916,20.47096232,260,SHOVELING
0.002615541,0.000458971,0.003272752,2.10E-07,2.789125341,11.43853204,0.013714157,0.290915751,11.95791106,265,SHOVELING
0.003042205,0.000649879,0.003732153,4.22E-07,1.387168078,2.501343353,0.020050557,0.543150183,17.98567012,263,SHOVELING
0.003214579,0.000329651,0.003214579,1.09E-07,2.84248656,12.26801197,0.009088025,0.193406593,12.19251246,281,SHOVELING
0.004017216,0.000219283,0.004017216,4.80E-08,7.760906004,119.5552271,0.006639868,0.112014652,8.677739969,327,SHOVELING
0.004043004,0.00026541,0.004043004,7.03E-08,5.407658515,59.15750001,0.007331606,0.144249084,10.8267265,284,SHOVELING
0.004037094,0.000225734,0.004037094,5.09E-08,7.776463674,113.8752119,0.006321624,0.139413919,13.70376188,291,SHOVELING
0.004078999,0.00028087,0.004078999,7.88E-08,4.749290082,48.78712133,0.00743893,0.174065934,13.05378944,293,SHOVELING
0.004108547,0.000360735,0.004108547,1.30E-07,2.920651134,17.6410817,0.010000929,0.207106227,12.1270782,240,SHOVELING
0.004035482,0.000222692,0.004035482,4.95E-08,7.34154625,115.6917527,0.006480597,0.124908425,11.37800523,309,SHOVELING
0.003991966,0.000385702,0.003991966,1.49E-07,2.938751527,14.23996345,0.0109842,0.281245421,14.41631104,316,SHOVELING
0.004022589,0.000235244,0.004022589,5.53E-08,6.515319292,91.92354771,0.006720631,0.124908425,10.73181091,301,SHOVELING
0.002882789,0.000502462,0.004031184,2.52E-07,1.996355722,6.27991265,0.013908286,0.457728938,19.09157912,321,SHOVELING
0.004052674,0.000346812,0.004052674,1.20E-07,2.589474419,17.41402132,0.009605671,0.294139194,16.90469677,302,SHOVELING
0.004059121,0.000361604,0.004059121,1.31E-07,3.966305096,23.58984967,0.009047278,0.163589744,9.57526016,303,SHOVELING
0.003348268,0.000397647,0.004117143,1.58E-07,2.711618643,13.30725883,0.011353866,0.267545788,12.17251748,309,SHOVELING
0.004160659,0.000400925,0.004160659,1.61E-07,2.039001898,9.989408238,0.01160704,0.321538462,16.07272573,306,SHOVELING
0.004095116,0.000387959,0.004095116,1.50E-07,3.198342291,16.74958144,0.010158031,0.218388278,13.76416779,331,SHOVELING
0.003174968,0.000678287,0.004103175,4.59E-07,1.810461611,4.576943423,0.019531887,0.421465201,12.02691899,325,SHOVELING
0.003999487,0.00036961,0.003999487,1.36E-07,3.517911586,19.6395639,0.009632074,0.168424908,8.826584662,245,SHOVELING
0.002750366,0.000471679,0.003990354,2.22E-07,2.561716268,9.363774885,0.013459215,0.249010989,10.9270558,286,SHOVELING
0.003953822,0.000368068,0.003953822,1.35E-07,2.626889737,14.27210505,0.010811062,0.293333333,14.05086408,215,SHOVELING
0.003900635,0.000263501,0.003900635,6.93E-08,5.335416827,53.95930254,0.007280797,0.143443223,10.01681542,255,SHOVELING
0.003064672,0.000639166,0.00391987,4.08E-07,2.668990953,8.327232143,0.016803727,0.350549451,14.02750033,307,SHOVELING
0.00288788,0.00046292,0.003842076,2.14E-07,1.934607565,6.017883379,0.013431864,0.304615385,12.92918129,268,SHOVELING
0.002922229,0.000508636,0.003852821,2.58E-07,2.490580141,8.86409953,0.0146723,0.286080586,10.02362251,262,SHOVELING
0.003860342,0.00031784,0.003860342,1.01E-07,4.378825723,29.69359003,0.008202688,0.154725275,9.971715905,242,SHOVELING
0.003885055,0.000438419,0.003885055,1.92E-07,1.276298882,4.172899276,0.014354309,0.427912088,18.55449836,260,SHOVELING
0.003055686,0.000494896,0.003910305,2.45E-07,3.788254868,17.19330865,0.013005751,0.233699634,10.25469146,263,SHOVELING
0.003101881,0.000599811,0.00384315,3.59E-07,2.225084192,6.841561417,0.017877051,0.454505495,14.04178151,258,SHOVELING
0.0039463,0.000389292,0.0039463,1.51E-07,3.196258975,15.09323873,0.009903026,0.211941392,12.32834443,285,SHOVELING
0.001692576,0.000160686,0.001692576,2.58E-08,2.149984819,10.46645544,0.005477366,0.123296703,13.02061569,341,SHOVELING
0.00121074,0.000193428,0.001671087,3.74E-08,2.497440958,8.823258107,0.005871335,0.117655678,10.08812644,289,SHOVELING
0.00171138,0.000154241,0.00171138,2.38E-08,3.090058153,16.88555862,0.004418156,0.105567766,12.67663076,295,SHOVELING
0.001251868,0.000193663,0.001690965,3.75E-08,2.328025108,7.791150627,0.005495425,0.138608059,12.97782808,298,SHOVELING
0.001239582,0.000301124,0.001755433,9.06E-08,1.892353508,3.545706081,0.008292026,0.17003663,11.61361073,226,SHOVELING
0.001702784,0.000150051,0.001702784,2.25E-08,2.267491617,14.13904115,0.004676103,0.108791209,12.32202233,310,SHOVELING
0.001509044,0.000383201,0.001961971,1.47E-07,1.851308837,3.173008496,0.010165695,0.325567766,16.36978617,316,SHOVELING
0.001370916,0.000172738,0.00169956,2.98E-08,2.502380304,10.86548573,0.005081121,0.104761905,11.81562701,306,SHOVELING
0.001823642,0.00042832,0.002378694,1.83E-07,1.841750455,3.744703971,0.011590926,0.362637363,17.13794756,312,SHOVELING
0.001179902,0.000256484,0.001700635,6.57E-08,1.964038809,3.930015978,0.007108023,0.223223443,18.7633,312,SHOVELING
0.001404074,0.000263076,0.001707619,6.91E-08,3.272434862,12.24604588,0.006944724,0.133772894,10.3855153,312,SHOVELING
0.001440175,0.000337631,0.001964937,1.14E-07,1.956183027,3.743004273,0.009431218,0.232893773,14.91034487,284,SHOVELING
0.001268779,0.000277528,0.001717827,7.69E-08,1.71826397,3.179254553,0.008162344,0.254652015,16.53712296,307,SHOVELING
0.001396435,0.000311674,0.001794147,9.70E-08,2.232362728,5.8249906,0.007953315,0.206300366,15.24924467,316,SHOVELING
0.002406198,0.000542011,0.003099594,2.93E-07,1.825199931,3.662726995,0.015089288,0.337655678,13.53845993,324,SHOVELING
0.001350903,0.000277864,0.001773626,7.71E-08,2.441690602,7.365263167,0.007543982,0.135384615,9.240074468,255,SHOVELING
0.001792567,0.000397191,0.002274269,1.58E-07,1.818042672,4.226200595,0.011744296,0.228864469,11.01306239,287,SHOVELING
0.001308649,0.00028807,0.001809695,8.29E-08,1.034977671,1.621655125,0.010129924,0.34007326,18.01864122,204,SHOVELING
